"","region","year","scaler"
"646","Mexico",1990,2.64633465654934
"647","Mexico",2005,4.09691634933935
"648","Mexico",2010,4.10572615995581
"649","Mexico",2015,4.22023263296597
"650","Middle East",1975,1.29617144685304
"651","Middle East",1990,1.35274028410748
"652","Middle East",2005,1.76999175304005
"653","Middle East",2010,1.67501671502201
"654","Middle East",2015,1.68356440522764
"655","Pakistan",1975,0.274812967923739
"656","Pakistan",1990,0.278648026031317
"657","Pakistan",2005,0.35392153302635
"658","Pakistan",2010,0.413529908589796
"659","Pakistan",2015,0.45538722138637
"660","Russia",1975,0.801120963891979
"661","Russia",1990,0.870715497663099
"662","Russia",2005,0.595040935964388
"663","Russia",2010,0.509822495282326
"664","Russia",2015,0.507831582882419
"665","South Africa",1975,0.556766684752009
"666","South Africa",1990,0.75257332195417
"667","South Africa",2005,0.960865938855642
"668","South Africa",2010,1.0782101008412
"669","South Africa",2015,1.14260002232219
"670","South America_Northern",1975,3.98420366722829
"671","South America_Northern",1990,3.55347178057935
"672","South America_Northern",2005,3.53430557737441
"673","South America_Northern",2010,3.36898832448948
"674","South America_Northern",2015,3.35258282502584
"675","South America_Southern",1975,0.744312394149111
"676","South America_Southern",1990,0.916916352630761
"677","South America_Southern",2005,1.03903618841217
"678","South America_Southern",2010,1.08991762785063
"679","South America_Southern",2015,1.07449523206406
"680","South Asia",1975,0.472008717744344
"681","South Asia",1990,0.989807480732606
"682","South Asia",2005,1.15620848348437
"683","South Asia",2010,1.24097584371975
"684","South Asia",2015,1.13725353463107
"685","South Korea",1975,8.53075714993174
"686","South Korea",1990,1.4826098887646
"687","South Korea",2005,1.02935623845826
"688","South Korea",2010,0.990579694282824
"689","South Korea",2015,0.995802544166395
"690","Southeast Asia",1975,0.766838185617246
"691","Southeast Asia",1990,0.930171045633123
"692","Southeast Asia",2005,0.996343474296122
"693","Southeast Asia",2010,0.949318186810983
"694","Southeast Asia",2015,0.80031249206395
"695","Taiwan",1975,2.17910065112401
